#,Code,Description,"Ad status","Expires on",Reserved,Client,Channel,Office,"Updated at"
1202,Save7,"5%	Discounted",Active,2019-01-15,N/A,Sivvi,N/A,N/A,"2018-12-13 22:47:27"
1203,Save8,"5%	Discounted",Active,2019-01-15,N/A,Sivvi,Influencers,N/A,"2018-12-13 22:47:27"
1204,Save9,"5%	Discounted",Active,2019-01-15,N/A,Sivvi,Influencers,N/A,"2018-12-13 22:47:27"
1205,Save10,"5%	Discounted",Active,2019-01-15,N/A,Sivvi,Digital,N/A,"2018-12-13 22:47:27"
1206,Bard8,"12% coupon Code",N/A,N/A,N/A,Sivvi,Influencers,N/A,"2018-12-13 22:31:55"
1207,Trend6,"10% Discount on top of discounted items",N/A,N/A,"Noura AlAmairi",Ounass,Influencers,N/A,"2018-12-13 22:16:11"
1208,Trend13,"10% Discount on top of discounted items",N/A,N/A,"Laila Abdullah",Ounass,Influencers,N/A,"2018-12-13 22:08:37"
1209,Trend4,"10% Discount on top of discounted items",N/A,N/A,N/A,Ounass,Influencers,N/A,"2018-12-13 21:22:57"
1210,Trend3,"10% Discount on top of discounted items",N/A,N/A,N/A,Ounass,Influencers,N/A,"2018-12-13 21:22:52"
1211,More4,"10% Coupons (Materials)",N/A,2018-12-15,N/A,"Arabian Oud",Others,N/A,"2018-12-13 21:04:51"
1212,Trend16,"10% Discount on top of discounted items",N/A,N/A,"Bayan Linjawi",Ounass,Influencers,N/A,"2018-12-12 23:37:13"
1213,Trend15,"10% Discount on top of discounted items",active,N/A,"Waad AlTurki",Ounass,Influencers,N/A,"2018-12-12 20:53:29"
1214,KSA13,"12% on Gross Order, Any Customer, Multiple Usage",N/A,N/A,"Huda Saud",Sivvi,Influencers,N/A,"2018-12-12 00:08:51"
1215,KSA4,"KSA 15% (Materials)",N/A,2018-12-12,N/A,"Arabian Oud",Others,N/A,"2018-12-11 23:06:32"
1216,Trend10,"10% Discount on top of discounted items",N/A,N/A,"Sausan AlKadi",Ounass,Influencers,N/A,"2018-12-11 23:05:30"
1217,Bard7,"12% coupon Code (Affiliates)",N/A,N/A,N/A,Sivvi,Digital,N/A,"2018-12-11 17:48:48"
1218,Bard6,"12% coupon Code (Affiliates)",N/A,N/A,N/A,Sivvi,Digital,N/A,"2018-12-11 17:48:34"
1219,Bard4,"12% coupon Code",N/A,N/A,N/A,Sivvi,Miners,N/A,"2018-12-11 17:47:51"
1220,Bard2,"12% coupon Code",N/A,N/A,N/A,Sivvi,Miners,N/A,"2018-12-11 17:47:41"
1221,Back7,"added by waqas while uploading miners coupons",active,2018-12-31,N/A,Sivvi,Miners,"Itcan - DXB Office","2018-12-11 06:33:13"
1222,Trend20,"10% Discount on top of discounted items (DXB Office)",N/A,N/A,N/A,Ounass,Others,"Itcan - DXB Office","2018-12-10 17:08:53"
1223,Cold73 ,"15 % discount (Dmm - Office)",N/A,N/A,N/A,Elabelz,Others,"Itcan - DMM Office","2018-12-10 17:08:07"
1224,Cold63,"15 % discount (DXB Office)",N/A,N/A,N/A,Elabelz,Others,"Itcan - DXB Office","2018-12-10 17:07:25"
1225,Cold46 ,"15 % discount",N/A,N/A,N/A,Elabelz,Miners,N/A,"2018-12-10 17:04:21"
1226,Bard1,"12% coupon Code  (Used both Miners + Influencers)",N/A,N/A,"Manahel  AlRashoud",Sivvi,Miners,N/A,"2018-12-10 17:03:48"
1227,TEST,test,active,2018-12-01,"Nora AlAli","Arabian Oud",Influencers,"Itcan - DXB Office","2018-12-10 16:06:15"
1228,Trend14,"10% Discount on top of discounted items",active,N/A,N/A,Ounass,Miners,N/A,"2018-12-10 03:39:27"
1229,Trend12,"10% Discount on top of discounted items",active,N/A,"5aleeji LifeStyle By Reem",Ounass,Influencers,N/A,"2018-12-10 03:35:18"
1230,Trend8,"10% Discount on top of discounted items",N/A,N/A,N/A,Ounass,Miners,N/A,"2018-12-10 00:54:57"
1231,Trend2,"10% Discount on top of discounted items",N/A,N/A,"Bibi AbdulMohsen",Ounass,Influencers,N/A,"2018-12-09 23:36:52"
1232,Trend1,"10% Discount on top of discounted items",N/A,N/A,"Dr. Hind",Ounass,Influencers,N/A,"2018-12-09 23:36:40"
1233,Trend9,"10% Discount on top of discounted items",Active,N/A,N/A,Ounass,N/A,N/A,"2018-12-09 22:42:51"
1234,Trend11,"10% Discount on top of discounted items",Active,N/A,N/A,Ounass,Influencers,N/A,"2018-12-09 22:42:51"
1235,Trend17,"10% Discount on top of discounted items",Active,N/A,N/A,Ounass,N/A,N/A,"2018-12-09 22:42:51"
1236,KSA2,"KSA 15%",N/A,2018-12-12,N/A,"Arabian Oud",SEM,N/A,"2018-12-09 18:49:05"
1237,KSA6,"KSA 15%",Active,2018-12-12,N/A,"Arabian Oud",N/A,N/A,"2018-12-09 18:48:58"
1238,KSA8,"KSA 15%",Active,2018-12-12,N/A,"Arabian Oud",N/A,N/A,"2018-12-09 18:48:58"
1239,KSA10,"KSA 15%",Active,2018-12-12,N/A,"Arabian Oud",N/A,N/A,"2018-12-09 18:48:58"
1240,KSA12,"KSA 15%",Active,2018-12-12,N/A,"Arabian Oud",N/A,N/A,"2018-12-09 18:48:58"
1241,KSA14,"KSA 15%",Active,2018-12-12,N/A,"Arabian Oud",N/A,N/A,"2018-12-09 18:48:58"
1242,KSA16,"KSA 15%",Active,2018-12-12,N/A,"Arabian Oud",N/A,N/A,"2018-12-09 18:48:58"
1243,KSA18,"KSA 15%",Active,2018-12-12,N/A,"Arabian Oud",N/A,N/A,"2018-12-09 18:48:58"
1244,KSA20,"KSA 15%",Active,2018-12-12,N/A,"Arabian Oud",N/A,N/A,"2018-12-09 18:48:58"
1245,More2,"10% Coupons (SEM)",N/A,2018-12-15,N/A,"Arabian Oud",SEM,N/A,"2018-12-09 18:46:21"
1246,Big3,"5% discount",N/A,N/A,N/A,"Arabian Oud",SEM,N/A,"2018-12-09 18:43:48"
1247,Big2,"5% discount",active,N/A,"Osama AlDughairi","Arabian Oud",Influencers,N/A,"2018-12-09 18:43:35"
1248,Big10,"5% discount (Affiliates)",N/A,N/A,N/A,"Arabian Oud",Others,N/A,"2018-12-09 18:43:04"
1249,Joy35,"10% off - max discount 50 sar/aed-min cart value of 150",N/A,2019-02-03,"Amna AlGhammas",MumzWorld,Influencers,N/A,"2018-12-09 18:37:05"
1250,Joy45,"10% off - max discount 50 sar/aed-min cart value of 150",N/A,2019-02-03,"Awatef Om Seba",MumzWorld,Influencers,N/A,"2018-12-09 18:36:32"
1251,Joy15,"10% coupons on top of discounted items",N/A,2019-02-03,"Arwa Dhlaa",MumzWorld,Influencers,N/A,"2018-12-09 18:05:59"
1252,Joy17,"10% coupons on top of discounted items",N/A,2019-02-03,Abeer,MumzWorld,Influencers,N/A,"2018-12-09 18:05:31"
1253,Cold11 ,"15 % discount",active,N/A,"Arwa Dhlaa",Elabelz,Influencers,N/A,"2018-12-08 21:59:17"
1254,Cold65 ,"15 % discount",active,N/A,"Swalif Hanan",Elabelz,Influencers,N/A,"2018-12-07 22:30:45"
1255,TestCreate,N/A,active,2018-11-06,"Nora AlAli",Ounass,Influencers,"Itcan - DXB Office","2018-12-07 15:52:27"
1256,Joy20,"10% coupons on top of discounted items",N/A,2019-02-03,"Tajareb Khayal",MumzWorld,Influencers,N/A,"2018-12-06 23:57:38"
1257,Code1,fesc,Active,2018-12-07,3bsi,Elabelz,Influencers,"Itcan - DXB Office","2018-12-06 23:24:27"
1258,Code2,fesc,Active,2018-12-07,3bsi,Elabelz,Influencers,"Itcan - DXB Office","2018-12-06 23:24:27"
1259,Cold28 ,"15 % discount",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-12-06 21:24:22"
1260,Cold53 ,"15 % discount",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-12-06 21:24:22"
1261,Cold33 ,"15 % discount",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-12-06 21:24:22"
1262,Cold81 ,"15 % discount",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-12-06 21:24:22"
1263,Cold94 ,"15 % discount",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-12-06 21:24:22"
1264,Cold62 ,"15 % discount",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-12-06 21:24:22"
1265,Cold70,"15 % discount",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-12-06 21:24:22"
1266,Cold74,"15 % discount",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-12-06 21:24:22"
1267,Cold79 ,"15 % discount",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-12-06 21:24:22"
1268,Cold13 ,"15 % discount",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-12-06 21:24:22"
1269,Cold21 ,"15 % discount",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-12-06 21:24:22"
1270,Cold76 ,"15 % discount",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-12-06 21:24:22"
1271,Cold16 ,"15 % discount",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-12-06 21:24:22"
1272,Cold38 ,"15 % discount",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-12-06 21:24:22"
1273,Cold84 ,"15 % discount",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-12-06 21:24:22"
1274,Cold61 ,"15 % discount",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-12-06 21:24:22"
1275,Cold34 ,"15 % discount",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-12-06 21:24:22"
1276,Cold35 ,"15 % discount",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-12-06 21:24:22"
1277,Cold90 ,"15 % discount",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-12-06 21:24:22"
1278,Cold67 ,"15 % discount",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-12-06 21:24:22"
1279,Cold27 ,"15 % discount",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-12-06 21:24:22"
1280,Cold18 ,"15 % discount",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-12-06 21:24:22"
1281,Cold24 ,"15 % discount",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-12-06 21:24:22"
1282,Cold96,"15 % discount",Active,N/A,N/A,Elabelz,N/A,N/A,"2018-12-06 21:24:22"
1283,cold44,"15 % discount",Active,N/A,N/A,Elabelz,Influencers,N/A,"2018-12-06 21:24:21"
1284,Cold51 ,"15 % discount",Active,N/A,N/A,Elabelz,N/A,N/A,"2018-12-06 21:24:21"
1285,Cold50 ,"15 % discount",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-12-06 21:24:21"
1286,Cold91 ,"15 % discount",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-12-06 21:24:21"
1287,Cold10 ,"15 % discount",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-12-06 21:24:21"
1288,Cold41 ,"15 % discount",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-12-06 21:24:21"
1289,Cold69 ,"15 % discount",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-12-06 21:24:21"
1290,Cold98 ,"15 % discount",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-12-06 21:24:21"
1291,Cold72 ,"15 % discount",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-12-06 21:24:21"
1292,Cold77 ,"15 % discount",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-12-06 21:24:21"
1293,Cold52 ,"15 % discount",Active,N/A,N/A,Elabelz,N/A,N/A,"2018-12-06 21:24:21"
1294,Cold42 ,"15 % discount",Active,N/A,N/A,Elabelz,N/A,N/A,"2018-12-06 21:24:21"
1295,Cold17 ,"15 % discount",Active,N/A,N/A,Elabelz,Influencers,N/A,"2018-12-06 21:24:21"
1296,Cold97 ,"15 % discount",Active,N/A,N/A,Elabelz,N/A,N/A,"2018-12-06 21:24:21"
1297,Cold30 ,"15 % discount",Active,N/A,N/A,Elabelz,N/A,N/A,"2018-12-06 21:24:21"
1298,Cold86 ,"15 % discount",Active,N/A,N/A,Elabelz,N/A,N/A,"2018-12-06 21:24:21"
1299,Cold20 ,"15 % discount",Active,N/A,N/A,Elabelz,N/A,N/A,"2018-12-06 21:24:21"
1300,Cold55 ,"15 % discount",Active,N/A,N/A,Elabelz,N/A,N/A,"2018-12-06 21:24:21"
1301,Cold92 ,"15 % discount",Active,N/A,N/A,Elabelz,N/A,N/A,"2018-12-06 21:24:21"
1302,Cold85,"15 % discount",Active,N/A,N/A,Elabelz,N/A,N/A,"2018-12-06 21:24:21"
1303,Cold26 ,"15 % discount",Active,N/A,N/A,Elabelz,N/A,N/A,"2018-12-06 21:24:21"
1304,Cold54 ,"15 % discount",Active,N/A,N/A,Elabelz,N/A,N/A,"2018-12-06 21:24:21"
1305,Cold45 ,"15 % discount",Active,N/A,N/A,Elabelz,N/A,N/A,"2018-12-06 21:24:21"
1306,Cold12 ,"15 % discount",Active,N/A,N/A,Elabelz,N/A,N/A,"2018-12-06 21:24:21"
1307,Cold95 ,"15 % discount",Active,N/A,N/A,Elabelz,N/A,N/A,"2018-12-06 21:24:21"
1308,Cold87 ,"15 % discount",Active,N/A,N/A,Elabelz,N/A,N/A,"2018-12-06 21:24:21"
1309,Cold32 ,"15 % discount",Active,N/A,N/A,Elabelz,N/A,N/A,"2018-12-06 21:24:21"
1310,Cold82 ,"15 % discount",Active,N/A,N/A,Elabelz,N/A,N/A,"2018-12-06 21:24:21"
1311,Cold78 ,"15 % discount",Active,N/A,N/A,Elabelz,N/A,N/A,"2018-12-06 21:24:21"
1312,Cold25 ,"15 % discount",Active,N/A,N/A,Elabelz,N/A,N/A,"2018-12-06 21:24:21"
1313,Cold48 ,"15 % discount",Active,N/A,N/A,Elabelz,N/A,N/A,"2018-12-06 21:24:21"
1314,WAQAS1,N/A,Active,2018-12-01,N/A,"Arabian Oud",Influencers,N/A,"2018-12-06 18:03:40"
1315,WAQAS2,N/A,Active,2018-12-01,N/A,"Arabian Oud",Influencers,N/A,"2018-12-06 18:03:40"
1316,joy21,"10% Discount",Active,2019-02-03,N/A,MumzWorld,Influencers,N/A,"2018-12-06 17:58:57"
1317,joy22,"10% Discount",Active,2019-02-03,N/A,MumzWorld,Influencers,N/A,"2018-12-06 17:58:57"
1318,joy23,"10% Discount",Active,2019-02-03,N/A,MumzWorld,Influencers,N/A,"2018-12-06 17:58:57"
1319,joy24,"10% Discount",Active,2019-02-03,N/A,MumzWorld,Influencers,N/A,"2018-12-06 17:58:57"
1320,joy25,"10% Discount",Active,2019-02-03,N/A,MumzWorld,Influencers,N/A,"2018-12-06 17:58:57"
1321,Bard9,"12% coupon Code",Active,N/A,N/A,Sivvi,Influencers,N/A,"2018-12-06 17:58:07"
1322,More6,"10% Coupons",Active,2018-12-15,N/A,"Arabian Oud",N/A,N/A,"2018-12-06 15:35:13"
1323,More8,"10% Coupons",Active,2018-12-15,N/A,"Arabian Oud",N/A,N/A,"2018-12-06 15:35:13"
1324,More10,"10% Coupons",Active,2018-12-15,N/A,"Arabian Oud",N/A,N/A,"2018-12-06 15:35:13"
1325,More12,"10% Coupons",Active,2018-12-15,N/A,"Arabian Oud",N/A,N/A,"2018-12-06 15:35:13"
1326,More14,"10% Coupons",Active,2018-12-15,N/A,"Arabian Oud",N/A,N/A,"2018-12-06 15:35:13"
1327,More16,"10% Coupons",Active,2018-12-15,N/A,"Arabian Oud",N/A,N/A,"2018-12-06 15:35:13"
1328,More18,"10% Coupons",Active,2018-12-15,N/A,"Arabian Oud",N/A,N/A,"2018-12-06 15:35:13"
1329,More20,"10% Coupons",Active,2018-12-15,N/A,"Arabian Oud",N/A,N/A,"2018-12-06 15:35:13"
1330,On6,"10% Discount on top of discounted items",N/A,N/A,"Arwa AlOmrani",Ounass,Influencers,N/A,"2018-12-05 00:13:42"
1331,On9,"10% Discount on top of discounted items",N/A,N/A,"Nojoud AlRumaihi",Ounass,Influencers,N/A,"2018-12-05 00:03:06"
1332,On5,"10% Discount on top of discounted items",Active,N/A,"Lama AlAkeel",Ounass,Influencers,N/A,"2018-12-04 23:52:07"
1333,On8,"10% Discount on top of discounted items",N/A,N/A,"Arwa Dhlaa",Ounass,N/A,N/A,"2018-11-30 00:54:13"
1334,Joy13,"10% coupons on top of discounted items",active,2019-02-03,"Arwa Dhlaa",MumzWorld,Influencers,N/A,"2018-11-29 20:01:56"
1335,On4,"10% Discount on top of discounted items",N/A,N/A,"Yara AlNamlah",Ounass,Influencers,N/A,"2018-11-29 01:03:37"
1336,On1,"10% Discount on top of discounted items",N/A,N/A,N/A,Ounass,Influencers,N/A,"2018-11-29 00:58:06"
1337,Big1,"5% discount",N/A,N/A,N/A,"Arabian Oud",Influencers,N/A,"2018-11-28 22:19:39"
1338,Big6,"5% discount",N/A,N/A,N/A,"Arabian Oud",Miners,N/A,"2018-11-28 17:14:10"
1339,Big7,"5% discount",Active,N/A,N/A,"Arabian Oud",Miners,N/A,"2018-11-28 15:59:13"
1340,Big8,"5% discount",Active,N/A,N/A,"Arabian Oud",Miners,N/A,"2018-11-28 15:59:13"
1341,Big9,"5% discount",Active,N/A,N/A,"Arabian Oud",Miners,N/A,"2018-11-28 15:59:13"
1342,Big4,"5% discount",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-11-28 15:58:56"
1343,Big5,"5% discount",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-11-28 15:58:56"
1344,Fire61,"40% on everything",N/A,2018-11-24,N/A,Elabelz,Miners,N/A,"2018-11-27 22:03:58"
1345,Fire38,"40% on everything",N/A,2018-11-24,N/A,Elabelz,Miners,N/A,"2018-11-27 22:03:46"
1346,Fire59,"40% on everything",N/A,2018-11-24,N/A,Elabelz,Miners,N/A,"2018-11-27 22:03:34"
1347,Fire39,"40% on everything",N/A,2018-11-24,N/A,Elabelz,Miners,N/A,"2018-11-27 22:00:51"
1348,Fire19,"40% on everything",N/A,2018-11-24,N/A,Elabelz,Miners,N/A,"2018-11-27 22:00:44"
1349,Fire68,"40% on everything",N/A,2018-11-24,N/A,Elabelz,Miners,N/A,"2018-11-27 22:00:35"
1350,Fire86,"40% on everything",N/A,2018-11-24,N/A,Elabelz,Miners,N/A,"2018-11-27 21:59:17"
1351,Fire87,"40% on everything",N/A,2018-11-24,N/A,Elabelz,Miners,N/A,"2018-11-27 21:56:46"
1352,Fire13,"40% on everything",N/A,2018-11-24,N/A,Elabelz,Miners,N/A,"2018-11-27 21:56:24"
1353,Fire43,"40% on everything",N/A,2018-11-24,N/A,Elabelz,Miners,N/A,"2018-11-27 21:56:04"
1354,Fire65,"40% on everything",N/A,2018-11-24,N/A,Elabelz,Miners,N/A,"2018-11-27 21:43:32"
1355,Fire73,"40% on everything",N/A,2018-11-24,N/A,Elabelz,Miners,N/A,"2018-11-27 21:43:09"
1356,Fire52,"40% on everything",N/A,2018-11-24,N/A,Elabelz,Miners,N/A,"2018-11-27 21:41:46"
1357,Fire32,"40% on everything",N/A,2018-11-24,N/A,Elabelz,Miners,N/A,"2018-11-27 21:39:34"
1358,Fire29,"40% on everything",N/A,2018-11-24,N/A,Elabelz,Miners,N/A,"2018-11-27 21:39:14"
1359,Fire71,"40% on everything",N/A,2018-11-24,N/A,Elabelz,Miners,N/A,"2018-11-27 21:38:12"
1360,Fire16,"40% on everything",N/A,2018-11-24,N/A,Elabelz,Miners,N/A,"2018-11-27 21:37:56"
1361,Fire27,"40% on everything",N/A,2018-11-24,N/A,Elabelz,Miners,N/A,"2018-11-27 21:34:05"
1362,Fire53,"40% on everything",N/A,2018-11-24,N/A,Elabelz,Miners,N/A,"2018-11-27 21:33:28"
1363,Fire75,"40% on everything",N/A,2018-11-24,N/A,Elabelz,Miners,N/A,"2018-11-27 21:31:59"
1364,On3,"10% Discount on top of discounted items",N/A,N/A,"Reem AlSwaidi",Ounass,Influencers,N/A,"2018-11-25 16:58:07"
1365,On2,"10% Discount on top of discounted items",N/A,N/A,"About Her KSA",Ounass,Influencers,N/A,"2018-11-25 16:57:51"
1366,black,N/A,active,N/A,N/A,Rivage,Influencers,N/A,"2018-11-25 16:31:09"
1367,MOD91,"10% off everything",N/A,2018-10-10,"Lama AlAkeel","The Modist",Influencers,N/A,"2018-11-25 03:16:49"
1368,On7,"10% Discount on top of discounted items",Active,N/A,N/A,Ounass,Influencers,N/A,"2018-11-25 02:18:34"
1369,On10,"10% Discount on top of discounted items",Active,N/A,N/A,Ounass,N/A,N/A,"2018-11-25 02:18:34"
1370,More5,"5% on top of auto-checkout on ALLproducts (Dubai Office)",N/A,N/A,N/A,Sivvi,Others,N/A,"2018-11-24 02:23:54"
1371,More20,Gift,N/A,N/A,"Afnan AlBatel",Ounass,Influencers,N/A,"2018-11-24 01:40:50"
1372,More14,Gift,N/A,N/A,"Lama AlAkeel",Ounass,N/A,N/A,"2018-11-22 23:18:56"
1373,More9,Gift,N/A,N/A,"Ahood AlEnezi ‎",Ounass,Influencers,N/A,"2018-11-22 23:18:33"
1374,More11,Gift,N/A,N/A,"Bushra AlSayed",Ounass,Influencers,N/A,"2018-11-22 23:16:29"
1375,More2,"5% on top of auto-checkout on ALLproducts (Affiliates)",N/A,N/A,N/A,Sivvi,Others,N/A,"2018-11-22 17:18:02"
1376,More1,"5% on top of auto-checkout on ALLproducts (SEM)",N/A,N/A,N/A,Sivvi,SEM,N/A,"2018-11-22 17:17:53"
1377,More3,"5% on top of auto-checkout on ALLproducts",Active,N/A,N/A,Sivvi,N/A,N/A,"2018-11-22 17:17:42"
1378,More4,"5% on top of auto-checkout on ALLproducts",Active,N/A,N/A,Sivvi,N/A,N/A,"2018-11-22 17:17:42"
1379,Fire56,"40% on everything",active,2018-11-24,N/A,Elabelz,Miners,N/A,"2018-11-21 19:06:32"
1380,Fire94,"40% on everything",active,2018-11-24,N/A,Elabelz,Miners,N/A,"2018-11-21 19:06:13"
1381,Fire26,"40% on everything",active,2018-11-24,N/A,Elabelz,Miners,N/A,"2018-11-21 19:05:58"
1382,Fire46,"40% on everything",active,2018-11-24,N/A,Elabelz,Miners,N/A,"2018-11-21 19:05:40"
1383,Fire83,"40% on everything",active,2018-11-24,N/A,Elabelz,Miners,N/A,"2018-11-21 19:05:23"
1384,Fire23,"40% on everything",active,2018-11-24,N/A,Elabelz,Miners,N/A,"2018-11-21 19:05:08"
1385,Fire48,"40% on everything",active,2018-11-24,N/A,Elabelz,Miners,N/A,"2018-11-21 19:04:53"
1386,Fire47,"40% on everything",active,2018-11-24,N/A,Elabelz,Miners,N/A,"2018-11-21 19:04:37"
1387,Fire74,"40% on everything",active,2018-11-24,N/A,Elabelz,Miners,N/A,"2018-11-21 19:04:29"
1388,Fire57,"40% on everything",active,2018-11-24,N/A,Elabelz,Miners,N/A,"2018-11-21 19:04:18"
1389,Fire64,"40% on everything",active,2018-11-24,N/A,Elabelz,Miners,N/A,"2018-11-21 19:04:02"
1390,Fire93,"40% on everything",active,2018-11-24,N/A,Elabelz,Miners,N/A,"2018-11-21 19:03:43"
1391,Joy11,"10% coupons on top of discounted items",Active,2019-02-03,N/A,MumzWorld,Influencers,N/A,"2018-11-21 17:54:01"
1392,Joy12,"10% coupons on top of discounted items",Active,2019-02-03,N/A,MumzWorld,Influencers,N/A,"2018-11-21 17:54:01"
1393,Joy14,"10% coupons on top of discounted items",Active,2019-02-03,N/A,MumzWorld,Influencers,N/A,"2018-11-21 17:54:01"
1394,Joy16,"10% coupons on top of discounted items",Active,2019-02-03,N/A,MumzWorld,Influencers,N/A,"2018-11-21 17:54:01"
1395,Joy18,"10% coupons on top of discounted items",Active,2019-02-03,N/A,MumzWorld,Influencers,N/A,"2018-11-21 17:54:01"
1396,Joy19,"10% coupons on top of discounted items",Active,2019-02-03,N/A,MumzWorld,Influencers,N/A,"2018-11-21 17:54:01"
1397,Run3,"Flat 45% off on custom page",N/A,N/A,Mhmdz,Sivvi,Influencers,N/A,"2018-11-21 16:56:48"
1398,Run5,"Flat 45% off on custom page",N/A,N/A,N/A,Sivvi,Influencers,N/A,"2018-11-21 16:12:19"
1399,Run6,"Flat 45% off on custom page",N/A,N/A,N/A,Sivvi,Influencers,N/A,"2018-11-21 16:12:12"
1400,Run7,"Flat 45% off on custom page",N/A,N/A,N/A,Sivvi,Influencers,N/A,"2018-11-21 16:12:03"
1401,Run8,"Flat 45% off on custom page",N/A,N/A,N/A,Sivvi,Influencers,N/A,"2018-11-21 16:11:54"
1402,Run9,"Flat 45% off on custom page",N/A,N/A,N/A,Sivvi,Influencers,N/A,"2018-11-21 16:11:45"
1403,Run10,"Flat 45% off on custom page",N/A,N/A,N/A,Sivvi,Influencers,N/A,"2018-11-21 16:11:40"
1404,More13,Gift,active,N/A,"Lojain Omran",Ounass,N/A,N/A,"2018-11-21 00:34:21"
1405,Fire82,"40% on everything",Active,2018-11-24,N/A,Elabelz,Influencers,N/A,"2018-11-20 22:21:35"
1406,Fire11,"40% on everything",Active,2018-11-24,N/A,Elabelz,Influencers,N/A,"2018-11-20 22:21:35"
1407,Fire92,"40% on everything",Active,2018-11-24,N/A,Elabelz,Influencers,N/A,"2018-11-20 22:21:35"
1408,Fire21,"40% on everything",Active,2018-11-24,N/A,Elabelz,Influencers,N/A,"2018-11-20 22:21:35"
1409,Fire90,"40% on everything",Active,2018-11-24,N/A,Elabelz,Influencers,N/A,"2018-11-20 22:21:35"
1410,Fire40,"40% on everything",Active,2018-11-24,N/A,Elabelz,N/A,N/A,"2018-11-20 22:21:35"
1411,Fire15,"40% on everything",Active,2018-11-24,N/A,Elabelz,Influencers,N/A,"2018-11-20 22:21:35"
1412,Fire10,"40% on everything",Active,2018-11-24,N/A,Elabelz,Influencers,N/A,"2018-11-20 22:21:35"
1413,Fire50,"40% on everything",Active,2018-11-24,N/A,Elabelz,N/A,N/A,"2018-11-20 22:21:35"
1414,Fire62,"40% on everything",Active,2018-11-24,N/A,Elabelz,N/A,N/A,"2018-11-20 22:21:35"
1415,Fire80,"40% on everything",Active,2018-11-24,N/A,Elabelz,N/A,N/A,"2018-11-20 22:21:35"
1416,Fire41,"40% on everything",Active,2018-11-24,N/A,Elabelz,Influencers,N/A,"2018-11-20 22:21:35"
1417,Fire12,"40% on everything",Active,2018-11-24,N/A,Elabelz,N/A,N/A,"2018-11-20 22:21:35"
1418,Fire99,"40% on everything",Active,2018-11-24,N/A,Elabelz,N/A,N/A,"2018-11-20 22:21:35"
1419,Fire44,"40% on everything",Active,2018-11-24,N/A,Elabelz,N/A,N/A,"2018-11-20 22:21:35"
1420,Fire55,"40% on everything",Active,2018-11-24,N/A,Elabelz,N/A,N/A,"2018-11-20 22:21:35"
1421,Fire33,"40% on everything",Active,2018-11-24,N/A,Elabelz,N/A,N/A,"2018-11-20 22:21:35"
1422,Fire34,"40% on everything",Active,2018-11-24,N/A,Elabelz,N/A,N/A,"2018-11-20 22:21:35"
1423,Fire72,"40% on everything",Active,2018-11-24,N/A,Elabelz,N/A,N/A,"2018-11-20 22:21:35"
1424,Fire76,"40% on everything",Active,2018-11-24,N/A,Elabelz,N/A,N/A,"2018-11-20 22:21:35"
1425,Fire79,"40% on everything",Active,2018-11-24,N/A,Elabelz,N/A,N/A,"2018-11-20 22:21:35"
1426,Fire22,"40% on everything",Active,2018-11-24,N/A,Elabelz,N/A,N/A,"2018-11-20 22:21:35"
1427,Fire95,"40% on everything",Active,2018-11-24,N/A,Elabelz,N/A,N/A,"2018-11-20 22:21:35"
1428,Fire30,"40% on everything",Active,2018-11-24,N/A,Elabelz,N/A,N/A,"2018-11-20 22:21:35"
1429,Fire60,"40% on everything",Active,2018-11-24,N/A,Elabelz,N/A,N/A,"2018-11-20 22:21:34"
1430,Fire51,"40% on everything",Active,2018-11-24,N/A,Elabelz,N/A,N/A,"2018-11-20 22:21:34"
